,Timestamp,S_M_10cm,S_M_45cm,S_M_80cm,Temperature,Humidity,Pressure,Luxes,Battery,Readings,Day,Date,Time
0,946684858,0.0,0.0,0.0,26.8,59.84,98476.39,270.0,0,0, Sun, 00/01/01, 00:00:58 
1,946684936,0.0,0.0,0.0,26.81,59.58,98484.25,307.0,0,1, Sun, 00/01/01, 00:02:16 
2,946685014,0.0,0.0,0.0,26.81,59.72,98478.51,328.0,0,2, Sun, 00/01/01, 00:03:34 
3,946685092,0.0,0.0,0.0,26.84,59.87,98479.62,329.0,0,3, Sun, 00/01/01, 00:04:52 
4,946685170,0.0,0.0,0.0,26.84,59.54,98479.35,329.0,0,4, Sun, 00/01/01, 00:06:10 
5,946685248,0.0,0.0,0.0,26.84,59.7,98475.80,330.0,0,5, Sun, 00/01/01, 00:07:28 
6,946685326,0.0,0.0,0.0,26.85,59.65,98482.06,333.0,0,6, Sun, 00/01/01, 00:08:46 
7,946685404,0.0,0.0,0.0,26.84,59.45,98486.68,333.0,0,7, Sun, 00/01/01, 00:10:04 
8,946685482,0.0,0.0,0.0,26.86,59.42,98478.51,335.0,0,8, Sun, 00/01/01, 00:11:22 
9,946685560,0.0,0.0,0.0,26.85,59.25,98488.31,336.0,0,9, Sun, 00/01/01, 00:12:40 
10,946685638,0.0,0.0,0.0,26.85,59.3,98482.06,337.0,0,10, Sun, 00/01/01, 00:13:58 
11,946685716,0.0,0.0,0.0,26.85,59.07,98477.44,337.0,0,11, Sun, 00/01/01, 00:15:16 
12,946685794,0.0,0.0,0.0,26.86,59.25,98478.22,338.0,0,12, Sun, 00/01/01, 00:16:34 
13,946685872,0.0,0.0,0.0,26.86,59.33,98473.60,341.0,0,13, Sun, 00/01/01, 00:17:52 
14,946685950,0.0,0.0,0.0,26.86,59.09,98479.02,343.0,0,14, Sun, 00/01/01, 00:19:10 
15,946686028,0.0,0.0,0.0,26.87,59.14,98481.75,345.0,0,15, Sun, 00/01/01, 00:20:28 
16,946686106,0.0,0.0,0.0,26.86,59.03,98476.62,347.0,0,16, Sun, 00/01/01, 00:21:46 
17,946686184,0.0,0.0,0.0,26.85,58.93,98477.14,349.0,0,17, Sun, 00/01/01, 00:23:04 
18,946686262,0.0,0.0,0.0,26.87,59.21,98477.14,351.0,0,18, Sun, 00/01/01, 00:24:22 
19,946686340,0.0,0.0,0.0,26.87,58.79,98475.24,352.0,0,19, Sun, 00/01/01, 00:25:40 
20,946686418,0.0,0.0,0.0,26.86,58.58,98475.24,353.0,1,20, Sun, 00/01/01, 00:26:58 
21,946686496,0.0,0.0,0.0,26.87,58.77,98466.25,354.0,1,21, Sun, 00/01/01, 00:28:16 
22,946686574,0.0,0.0,0.0,26.87,58.76,98467.08,354.0,1,22, Sun, 00/01/01, 00:29:34 
23,946686652,0.0,0.0,0.0,26.87,58.6,98468.98,354.0,2,23, Sun, 00/01/01, 00:30:52 
24,946686730,0.0,0.0,0.0,26.87,58.7,98465.14,354.0,2,24, Sun, 00/01/01, 00:32:10 
25,946686808,0.0,0.0,0.0,26.87,58.59,98470.58,354.0,2,25, Sun, 00/01/01, 00:33:28 
26,946686886,0.0,0.0,0.0,26.87,58.62,98464.36,353.0,3,26, Sun, 00/01/01, 00:34:46 
27,946686964,0.0,0.0,0.0,26.87,58.53,98463.52,352.0,3,27, Sun, 00/01/01, 00:36:04 
28,946687042,0.0,0.0,0.0,26.87,58.65,98464.36,351.0,3,28, Sun, 00/01/01, 00:37:22 
29,946687121,0.0,0.0,0.0,26.87,58.61,98461.64,351.0,4,29, Sun, 00/01/01, 00:38:41 
30,946687200,0.0,0.0,0.0,26.88,58.59,98465.98,352.0,4,30, Sun, 00/01/01, 00:40:00 
31,946687279,0.0,0.0,0.0,26.87,58.6,98460.52,353.0,4,31, Sun, 00/01/01, 00:41:19 
32,946687358,0.0,0.0,0.0,26.87,58.45,98455.90,353.0,5,32, Sun, 00/01/01, 00:42:38 
33,946687437,0.0,0.0,0.0,26.87,58.51,98455.90,353.0,5,33, Sun, 00/01/01, 00:43:57 
34,946687516,0.0,0.0,0.0,26.87,58.46,98463.25,354.0,5,34, Sun, 00/01/01, 00:45:16 
35,946687595,0.0,0.0,0.0,26.87,58.23,98459.70,354.0,5,35, Sun, 00/01/01, 00:46:35 
36,946687674,0.0,0.0,0.0,26.87,58.23,98458.90,355.0,6,36, Sun, 00/01/01, 00:47:54 
37,946687753,0.0,0.0,0.0,26.87,58.37,98458.90,356.0,6,37, Sun, 00/01/01, 00:49:13 
38,946687832,0.0,0.0,0.0,26.87,58.37,98456.20,356.0,6,38, Sun, 00/01/01, 00:50:32 
39,946687911,0.0,0.0,0.0,26.87,58.23,98453.48,355.0,6,39, Sun, 00/01/01, 00:51:51 
40,946687990,0.0,0.0,0.0,26.86,58.33,98449.94,355.0,3,40, Sun, 00/01/01, 00:53:10 
41,946688069,0.0,0.0,0.0,26.86,58.31,98446.40,356.0,7,41, Sun, 00/01/01, 00:54:29 
42,946688148,0.0,0.0,0.0,26.87,58.08,98439.06,357.0,7,42, Sun, 00/01/01, 00:55:48 
43,946688227,0.0,0.0,0.0,26.87,58.0,98442.60,357.0,7,43, Sun, 00/01/01, 00:57:07 
44,946688306,0.0,0.0,0.0,26.87,58.13,98448.02,355.0,8,44, Sun, 00/01/01, 00:58:26 
45,946688385,0.0,0.0,0.0,26.87,57.98,98441.78,352.0,8,45, Sun, 00/01/01, 00:59:45 
46,946688464,0.0,0.0,0.0,26.87,58.03,98441.78,351.0,8,46, Sun, 00/01/01, 01:01:04 
47,946688543,0.0,0.0,0.0,26.87,58.01,98441.78,350.0,8,47, Sun, 00/01/01, 01:02:23 
48,946688622,0.0,0.0,0.0,26.86,57.9,98437.15,350.0,9,48, Sun, 00/01/01, 01:03:42 
49,946688701,0.0,0.0,0.0,26.87,58.04,98439.88,351.0,9,49, Sun, 00/01/01, 01:05:01 
50,946688780,0.0,0.0,0.0,26.86,58.06,98430.08,353.0,7,50, Sun, 00/01/01, 01:06:20 
51,946688859,0.0,0.0,0.0,26.87,57.89,98435.51,355.0,9,51, Sun, 00/01/01, 01:07:39 
52,946688938,0.0,0.0,0.0,26.87,57.91,98430.90,358.0,10,52, Sun, 00/01/01, 01:08:58 
53,946689017,0.0,0.0,0.0,26.86,57.86,98438.25,360.0,11,53, Sun, 00/01/01, 01:10:17 
54,946689096,0.0,0.0,0.0,26.87,57.96,98433.90,361.0,12,54, Sun, 00/01/01, 01:11:36 
55,946689175,0.0,0.0,0.0,26.86,57.87,98431.72,363.0,12,55, Sun, 00/01/01, 01:12:55 
56,946689254,0.0,0.0,0.0,26.86,58.04,98436.35,365.0,13,56, Sun, 00/01/01, 01:14:14 
57,946689333,0.0,0.0,0.0,26.87,57.94,98423.82,365.0,13,57, Sun, 00/01/01, 01:15:33 
58,946689412,0.0,0.0,0.0,26.87,57.79,98416.49,365.0,13,58, Sun, 00/01/01, 01:16:52 
59,946689491,0.0,0.0,0.0,26.87,57.73,98419.20,365.0,13,59, Sun, 00/01/01, 01:18:11 
60,946689570,0.0,0.0,0.0,26.87,57.71,98416.49,364.0,14,60, Sun, 00/01/01, 01:19:30 
61,946689649,0.0,0.0,0.0,26.86,57.67,98416.19,363.0,14,61, Sun, 00/01/01, 01:20:49 
62,946689728,0.0,0.0,0.0,26.87,57.69,98413.48,362.0,14,62, Sun, 00/01/01, 01:22:08 
63,946689807,0.0,0.0,0.0,26.87,57.72,98413.48,364.0,14,63, Sun, 00/01/01, 01:23:27 
64,946689886,0.0,0.0,0.0,26.87,57.41,98414.58,364.0,14,64, Sun, 00/01/01, 01:24:46 
65,946689965,0.0,0.0,0.0,26.87,57.57,98409.14,362.0,14,65, Sun, 00/01/01, 01:26:05 
66,946690044,0.0,0.0,0.0,26.87,57.55,98398.26,362.0,14,66, Sun, 00/01/01, 01:27:24 
67,946690123,0.0,0.0,0.0,26.87,57.5,98397.44,362.0,14,67, Sun, 00/01/01, 01:28:43 
68,946690202,0.0,0.0,0.0,26.86,57.38,98401.80,363.0,14,68, Sun, 00/01/01, 01:30:02 
69,946690281,0.0,0.0,0.0,26.86,57.45,98400.99,363.0,14,69, Sun, 00/01/01, 01:31:21 
70,946690360,0.0,0.0,0.0,26.86,57.45,98397.44,363.0,8,70, Sun, 00/01/01, 01:32:40 
71,946690439,0.0,0.0,0.0,26.87,57.44,98397.44,361.0,14,71, Sun, 00/01/01, 01:33:59 
72,946690518,0.0,0.0,0.0,26.87,57.4,98397.44,361.0,11,72, Sun, 00/01/01, 01:35:18 
73,946690597,0.0,0.0,0.0,26.87,57.48,98393.64,365.0,10,73, Sun, 00/01/01, 01:36:37 
74,946690676,0.0,0.0,0.0,26.87,57.35,98390.10,372.0,8,74, Sun, 00/01/01, 01:37:56 
75,946690755,0.0,0.0,0.0,26.87,57.31,98386.56,376.0,15,75, Sun, 00/01/01, 01:39:15 
76,946690834,0.0,0.0,0.0,26.86,57.44,98392.00,378.0,9,76, Sun, 00/01/01, 01:40:34 
77,946690913,0.0,0.0,0.0,26.87,57.33,98383.85,380.0,15,77, Sun, 00/01/01, 01:41:53 
78,946690992,0.0,0.0,0.0,26.86,57.27,98390.10,383.0,15,78, Sun, 00/01/01, 01:43:12 
79,946691071,0.0,0.0,0.0,26.87,57.26,98392.81,388.0,15,79, Sun, 00/01/01, 01:44:31 
80,946691150,0.0,0.0,0.0,26.87,57.25,98389.28,393.0,9,80, Sun, 00/01/01, 01:45:50 
81,946691229,0.0,0.0,0.0,26.87,57.25,98384.95,399.0,15,81, Sun, 00/01/01, 01:47:09 
82,946691308,0.0,0.0,0.0,26.87,57.21,98382.76,402.0,15,82, Sun, 00/01/01, 01:48:28 
83,946691388,0.0,0.0,0.0,26.86,57.19,98380.31,412.0,15,83, Sun, 00/01/01, 01:49:48 
84,946691467,0.0,0.0,0.0,26.87,57.18,98383.85,415.0,15,84, Sun, 00/01/01, 01:51:07 
85,946691547,0.0,0.0,0.0,26.87,57.18,98374.88,418.0,9,85, Sun, 00/01/01, 01:52:27 
86,946691627,0.0,0.0,0.0,26.86,57.2,98371.88,417.0,15,86, Sun, 00/01/01, 01:53:47 
87,946691706,0.0,0.0,0.0,26.87,57.15,98374.60,416.0,15,87, Sun, 00/01/01, 01:55:06 
88,946691785,0.0,0.0,0.0,26.87,57.1,98371.06,420.0,15,88, Sun, 00/01/01, 01:56:25 
89,946691864,0.0,0.0,0.0,26.87,57.08,98366.44,424.0,9,89, Sun, 00/01/01, 01:57:44 
90,946691943,0.0,0.0,0.0,26.87,57.05,98371.88,422.0,10,90, Sun, 00/01/01, 01:59:03 
91,946692022,0.0,0.0,0.0,26.87,56.96,98371.88,424.0,15,91, Sun, 00/01/01, 02:00:22 
92,946692101,0.0,0.0,0.0,26.87,57.04,98365.62,419.0,15,92, Sun, 00/01/01, 02:01:41 
93,946692181,0.0,0.0,0.0,26.87,57.05,98361.00,415.0,16,93, Sun, 00/01/01, 02:03:01 
94,946692260,0.0,0.0,0.0,26.87,57.03,98363.72,413.0,10,94, Sun, 00/01/01, 02:04:20 
95,946692339,0.0,0.0,0.0,26.87,57.01,98357.15,408.0,16,95, Sun, 00/01/01, 02:05:39 
96,946692418,0.0,0.0,0.0,26.87,56.97,98357.15,400.0,10,96, Sun, 00/01/01, 02:06:58 
97,946692497,0.0,0.0,0.0,26.87,56.97,98350.90,400.0,16,97, Sun, 00/01/01, 02:08:17 
98,946692576,0.0,0.0,0.0,26.87,56.96,98350.12,400.0,16,98, Sun, 00/01/01, 02:09:36 
99,946692656,0.0,0.0,0.0,26.87,56.95,98347.40,399.0,16,99, Sun, 00/01/01, 02:10:56 
100,946692735,0.0,0.0,0.0,26.87,56.95,98346.28,400.0,16,100, Sun, 00/01/01, 02:12:15 
101,946692823,0.0,0.0,0.0,26.87,56.92,98350.12,401.0,17,101, Sun, 00/01/01, 02:13:43 
102,946692911,0.0,0.0,0.0,26.87,56.61,98355.56,405.0,15,102, Sun, 00/01/01, 02:15:11 
103,946692999,0.0,0.0,0.0,26.87,56.88,98352.02,402.0,17,103, Sun, 00/01/01, 02:16:39 
104,946693085,0.0,0.0,0.0,26.87,56.84,98341.98,399.0,17,104, Sun, 00/01/01, 02:18:05 
105,946693172,0.0,0.0,0.0,26.87,56.87,98349.30,398.0,17,105, Sun, 00/01/01, 02:19:32 
106,946693258,0.0,0.0,0.0,26.87,56.87,98350.12,398.0,17,106, Sun, 00/01/01, 02:20:58 
107,946693403,0.0,0.0,0.0,26.87,56.81,98349.30,396.0,17,107, Sun, 00/01/01, 02:23:23 
108,946693483,0.0,0.0,0.0,26.86,56.74,98342.22,396.0,17,108, Sun, 00/01/01, 02:24:43 
109,946693563,0.0,0.0,0.0,26.86,56.75,98346.58,396.0,18,109, Sun, 00/01/01, 02:26:03 
110,946693643,0.0,0.0,0.0,26.86,56.73,98336.78,394.0,18,110, Sun, 00/01/01, 02:27:23 
111,946693723,0.0,0.0,0.0,26.87,56.69,98343.05,392.0,18,111, Sun, 00/01/01, 02:28:43 
112,946693803,0.0,0.0,0.0,26.86,56.49,98339.51,393.0,18,112, Sun, 00/01/01, 02:30:03 
113,946693883,0.0,0.0,0.0,26.86,56.68,98332.15,394.0,18,113, Sun, 00/01/01, 02:31:23 
114,946693963,0.0,0.0,0.0,26.86,56.7,98335.70,395.0,18,114, Sun, 00/01/01, 02:32:43 
115,946694043,0.0,0.0,0.0,26.86,56.72,98332.15,395.0,18,115, Sun, 00/01/01, 02:34:03 
116,946694123,0.0,0.0,0.0,26.86,56.66,98331.08,391.0,18,116, Sun, 00/01/01, 02:35:23 
117,946694203,0.0,0.0,0.0,26.87,56.65,98326.72,388.0,18,117, Sun, 00/01/01, 02:36:43 
118,946694283,0.0,0.0,0.0,26.86,56.6,98332.15,387.0,18,118, Sun, 00/01/01, 02:38:03 
119,946694363,0.0,0.0,0.0,26.86,56.57,98332.15,382.0,18,119, Sun, 00/01/01, 02:39:23 
120,946694443,0.0,0.0,0.0,26.86,56.54,98329.45,376.0,18,120, Sun, 00/01/01, 02:40:43 
121,946694523,0.0,0.0,0.0,26.86,56.55,98329.45,370.0,19,121, Sun, 00/01/01, 02:42:03 
122,946694603,0.0,0.0,0.0,26.85,56.56,98329.45,356.0,19,122, Sun, 00/01/01, 02:43:23 
123,946694683,0.0,0.0,0.0,26.86,56.53,98325.90,348.0,19,123, Sun, 00/01/01, 02:44:43 
124,946694763,0.0,0.0,0.0,26.87,56.51,98327.55,343.0,19,124, Sun, 00/01/01, 02:46:03 
125,946694843,0.0,0.0,0.0,26.86,56.5,98325.12,334.0,19,125, Sun, 00/01/01, 02:47:23 
126,946694923,0.0,0.0,0.0,26.85,56.47,98327.85,327.0,20,126, Sun, 00/01/01, 02:48:43 
127,946695003,0.0,0.0,0.0,26.85,56.49,98327.85,324.0,20,127, Sun, 00/01/01, 02:50:03 
128,946695083,0.0,0.0,0.0,26.86,56.49,98321.60,325.0,20,128, Sun, 00/01/01, 02:51:23 
129,946695163,0.0,0.0,0.0,26.85,56.48,98325.12,325.0,20,129, Sun, 00/01/01, 02:52:43 
130,946695243,0.0,0.0,0.0,26.84,56.33,98318.05,327.0,20,130, Sun, 00/01/01, 02:54:03 
131,946695323,0.0,0.0,0.0,26.84,56.46,98316.98,329.0,20,131, Sun, 00/01/01, 02:55:23 
132,946695403,0.0,0.0,0.0,26.84,56.4,98318.05,329.0,20,132, Sun, 00/01/01, 02:56:43 
133,946695483,0.0,0.0,0.0,26.84,56.37,98320.76,330.0,20,133, Sun, 00/01/01, 02:58:03 
134,946695563,0.0,0.0,0.0,26.84,56.4,98312.61,333.0,20,134, Sun, 00/01/01, 02:59:23 
135,946695643,0.0,0.0,0.0,26.84,56.43,98317.24,335.0,20,135, Sun, 00/01/01, 03:00:43 
136,946695723,0.0,0.0,0.0,26.82,56.42,98318.05,336.0,21,136, Sun, 00/01/01, 03:02:03 
137,946695803,0.0,0.0,0.0,26.84,56.37,98309.89,338.0,21,137, Sun, 00/01/01, 03:03:23 
138,946695883,0.0,0.0,0.0,26.84,56.16,98315.32,338.0,21,138, Sun, 00/01/01, 03:04:43 
139,946695963,0.0,0.0,0.0,26.82,56.41,98310.19,338.0,21,139, Sun, 00/01/01, 03:06:03 
140,946696043,0.0,0.0,0.0,26.84,56.42,98301.74,337.0,22,140, Sun, 00/01/01, 03:07:23 
141,946696123,0.0,0.0,0.0,26.84,56.42,98305.56,337.0,22,141, Sun, 00/01/01, 03:08:43 
142,946696203,0.0,0.0,0.0,26.82,56.4,98307.18,337.0,22,142, Sun, 00/01/01, 03:10:03 
143,946696283,0.0,0.0,0.0,26.84,56.38,98298.19,338.0,22,143, Sun, 00/01/01, 03:11:23 
144,946696363,0.0,0.0,0.0,26.84,56.4,98292.75,337.0,22,144, Sun, 00/01/01, 03:12:43 
145,946696443,0.0,0.0,0.0,26.82,56.38,98300.92,336.0,22,145, Sun, 00/01/01, 03:14:03 
146,946696523,0.0,0.0,0.0,26.82,56.36,98292.75,336.0,22,146, Sun, 00/01/01, 03:15:23 
147,946696603,0.0,0.0,0.0,26.82,56.38,98301.74,333.0,17,147, Sun, 00/01/01, 03:16:43 
148,946696683,0.0,0.0,0.0,26.84,56.35,98285.41,331.0,22,148, Sun, 00/01/01, 03:18:03 
149,946696763,0.0,0.0,0.0,26.84,56.35,98292.49,331.0,23,149, Sun, 00/01/01, 03:19:23 
150,946696843,0.0,0.0,0.0,26.84,56.33,98307.18,331.0,23,150, Sun, 00/01/01, 03:20:43 
151,946696923,0.0,0.0,0.0,26.84,56.33,98299.01,331.0,23,151, Sun, 00/01/01, 03:22:03 
152,946697003,0.0,0.0,0.0,26.84,56.36,98292.49,330.0,23,152, Sun, 00/01/01, 03:23:23 
153,946697083,0.0,0.0,0.0,26.85,56.32,98287.05,328.0,23,153, Sun, 00/01/01, 03:24:43 
154,946697163,0.0,0.0,0.0,26.84,56.5,98297.92,325.0,23,154, Sun, 00/01/01, 03:26:03 
155,946697243,0.0,0.0,0.0,26.85,56.31,98288.95,322.0,23,155, Sun, 00/01/01, 03:27:23 
156,946697323,0.0,0.0,0.0,26.84,56.29,98282.69,320.0,23,156, Sun, 00/01/01, 03:28:43 
157,946697403,0.0,0.0,0.0,26.85,56.24,98284.32,319.0,23,157, Sun, 00/01/01, 03:30:03 
158,946697483,0.0,0.0,0.0,26.85,56.23,98285.11,318.0,24,158, Sun, 00/01/01, 03:31:23 
159,946697563,0.0,0.0,0.0,26.85,56.29,98287.05,318.0,24,159, Sun, 00/01/01, 03:32:43 
160,946697643,0.0,0.0,0.0,26.85,56.31,98280.79,319.0,24,160, Sun, 00/01/01, 03:34:03 
161,946697723,0.0,0.0,0.0,26.85,56.28,98282.39,319.0,24,161, Sun, 00/01/01, 03:35:23 
162,946697803,0.0,0.0,0.0,26.86,56.22,98283.21,320.0,24,162, Sun, 00/01/01, 03:36:43 
163,946697883,0.0,0.0,0.0,26.86,56.2,98282.39,322.0,25,163, Sun, 00/01/01, 03:38:03 
164,946697963,0.0,0.0,0.0,26.85,56.18,98270.43,323.0,25,164, Sun, 00/01/01, 03:39:23 
165,946698043,0.0,0.0,0.0,26.86,56.3,98274.24,324.0,25,165, Sun, 00/01/01, 03:40:43 
166,946698123,0.0,0.0,0.0,26.86,56.2,98266.89,325.0,16,166, Sun, 00/01/01, 03:42:03 
167,946698203,0.0,0.0,0.0,26.87,56.2,98273.15,325.0,25,167, Sun, 00/01/01, 03:43:23 
168,946698283,0.0,0.0,0.0,26.87,56.23,98271.51,324.0,18,168, Sun, 00/01/01, 03:44:43 
169,946698363,0.0,0.0,0.0,26.85,56.17,98271.51,325.0,25,169, Sun, 00/01/01, 03:46:03 
170,946698443,0.0,0.0,0.0,26.87,56.22,98264.99,325.0,25,170, Sun, 00/01/01, 03:47:23 
171,946698523,0.0,0.0,0.0,26.86,56.21,98266.89,324.0,25,171, Sun, 00/01/01, 03:48:43 
172,946698603,0.0,0.0,0.0,26.87,56.36,98267.70,323.0,25,172, Sun, 00/01/01, 03:50:03 
173,946698683,0.0,0.0,0.0,26.87,56.29,98266.89,322.0,26,173, Sun, 00/01/01, 03:51:23 
174,946698764,0.0,0.0,0.0,26.87,56.28,98263.87,322.0,26,174, Sun, 00/01/01, 03:52:44 
175,946698845,0.0,0.0,0.0,26.87,56.24,98257.64,322.0,22,175, Sun, 00/01/01, 03:54:05 
176,946698926,0.0,0.0,0.0,26.87,56.35,98263.87,322.0,26,176, Sun, 00/01/01, 03:55:26 
177,946699007,0.0,0.0,0.0,26.88,56.3,98264.69,323.0,27,177, Sun, 00/01/01, 03:56:47 
178,946699088,0.0,0.0,0.0,26.87,56.39,98265.50,323.0,27,178, Sun, 00/01/01, 03:58:08 
179,946699169,0.0,0.0,0.0,26.87,56.51,98264.69,322.0,27,179, Sun, 00/01/01, 03:59:29 
180,946699250,0.0,0.0,0.0,26.87,56.39,98257.34,322.0,27,180, Sun, 00/01/01, 04:00:50 
181,946699331,0.0,0.0,0.0,26.88,56.24,98256.53,320.0,27,181, Sun, 00/01/01, 04:02:11 
182,946699412,0.0,0.0,0.0,26.87,56.55,98255.44,319.0,20,182, Sun, 00/01/01, 04:03:32 
183,946699493,0.0,0.0,0.0,26.88,56.6,98253.81,318.0,28,183, Sun, 00/01/01, 04:04:53 
184,946699574,0.0,0.0,0.0,26.88,56.39,98260.87,314.0,28,184, Sun, 00/01/01, 04:06:14 
185,946699655,0.0,0.0,0.0,26.89,56.35,98255.44,312.0,28,185, Sun, 00/01/01, 04:07:35 
186,946699736,0.0,0.0,0.0,26.89,56.36,98254.32,309.0,28,186, Sun, 00/01/01, 04:08:56 
187,946699817,0.0,0.0,0.0,26.9,56.38,98252.42,307.0,28,187, Sun, 00/01/01, 04:10:17 
188,946699898,0.0,0.0,0.0,26.89,56.41,98248.88,305.0,28,188, Sun, 00/01/01, 04:11:38 
189,946699979,0.0,0.0,0.0,26.89,56.39,98252.42,304.0,28,189, Sun, 00/01/01, 04:12:59 
190,946700060,0.0,0.0,0.0,26.9,56.32,98252.42,303.0,28,190, Sun, 00/01/01, 04:14:20 
191,946700141,0.0,0.0,0.0,26.89,56.31,98243.44,300.0,23,191, Sun, 00/01/01, 04:15:41 
192,946700222,0.0,0.0,0.0,26.9,56.42,98246.16,299.0,28,192, Sun, 00/01/01, 04:17:02 
193,946700303,0.0,0.0,0.0,26.9,56.5,98236.91,298.0,28,193, Sun, 00/01/01, 04:18:23 
194,946700384,0.0,0.0,0.0,26.9,56.32,98239.64,297.0,29,194, Sun, 00/01/01, 04:19:44 
195,946700465,0.0,0.0,0.0,26.9,56.58,98240.72,295.0,29,195, Sun, 00/01/01, 04:21:05 
196,946700546,0.0,0.0,0.0,26.92,56.34,98240.42,295.0,29,196, Sun, 00/01/01, 04:22:26 
197,946700627,0.0,0.0,0.0,26.92,56.35,98240.42,294.0,29,197, Sun, 00/01/01, 04:23:47 
198,946700708,0.0,0.0,0.0,26.92,56.41,98244.77,293.0,29,198, Sun, 00/01/01, 04:25:08 
199,946700789,0.0,0.0,0.0,26.93,56.46,98246.67,293.0,23,199, Sun, 00/01/01, 04:26:29 
200,946700870,0.0,0.0,0.0,26.92,56.43,98243.14,292.0,23,200, Sun, 00/01/01, 04:27:50 
201,946700951,0.0,0.0,0.0,26.92,56.57,98252.12,291.0,29,201, Sun, 00/01/01, 04:29:11 
202,946701032,0.0,0.0,0.0,26.92,56.54,98241.24,292.0,29,202, Sun, 00/01/01, 04:30:32 
203,946701113,0.0,0.0,0.0,26.92,56.59,98239.64,290.0,29,203, Sun, 00/01/01, 04:31:53 
204,946701194,0.0,0.0,0.0,26.92,56.33,98241.24,289.0,29,204, Sun, 00/01/01, 04:33:14 
205,946701275,0.0,0.0,0.0,26.92,56.65,98238.51,288.0,30,205, Sun, 00/01/01, 04:34:35 
206,946701356,0.0,0.0,0.0,26.92,56.64,98233.89,286.0,30,206, Sun, 00/01/01, 04:35:56 
207,946701437,0.0,0.0,0.0,26.92,56.63,98239.34,285.0,30,207, Sun, 00/01/01, 04:37:17 
208,946701560,0.0,0.0,0.0,26.93,56.5,98237.44,281.0,30,208, Sun, 00/01/01, 04:39:20 
209,946701664,0.0,0.0,0.0,26.93,56.38,98231.99,280.0,30,209, Sun, 00/01/01, 04:41:04 
210,946701745,0.0,0.0,0.0,26.94,56.43,98226.55,277.0,30,210, Sun, 00/01/01, 04:42:25 
211,946701826,0.0,0.0,0.0,26.94,56.64,98230.87,277.0,30,211, Sun, 00/01/01, 04:43:46 
212,946701907,0.0,0.0,0.0,26.94,56.58,98236.31,275.0,30,212, Sun, 00/01/01, 04:45:07 
213,946701988,0.0,0.0,0.0,26.95,56.55,98232.50,273.0,27,213, Sun, 00/01/01, 04:46:28 
214,946702069,0.0,0.0,0.0,26.95,56.63,98232.50,271.0,30,214, Sun, 00/01/01, 04:47:49 
215,946702150,0.0,0.0,0.0,26.95,56.59,98231.69,269.0,30,215, Sun, 00/01/01, 04:49:10 
216,946702231,0.0,0.0,0.0,26.94,56.68,98226.25,266.0,31,216, Sun, 00/01/01, 04:50:31 
217,946702312,0.0,0.0,0.0,26.95,56.52,98229.78,263.0,31,217, Sun, 00/01/01, 04:51:52 
218,946702393,0.0,0.0,0.0,26.95,56.54,98228.97,261.0,31,218, Sun, 00/01/01, 04:53:13 
219,946702474,0.0,0.0,0.0,26.95,56.46,98232.50,259.0,31,219, Sun, 00/01/01, 04:54:34 
220,946702555,0.0,0.0,0.0,26.94,56.74,98231.39,257.0,31,220, Sun, 00/01/01, 04:55:55 
221,946702636,0.0,0.0,0.0,26.95,56.34,98227.84,256.0,31,221, Sun, 00/01/01, 04:57:16 
222,946702717,0.0,0.0,0.0,26.95,56.47,98231.39,253.0,31,222, Sun, 00/01/01, 04:58:37 
223,946702798,0.0,0.0,0.0,26.95,56.7,98224.05,252.0,32,223, Sun, 00/01/01, 04:59:58 
224,946702879,0.0,0.0,0.0,26.95,56.42,98217.78,250.0,32,224, Sun, 00/01/01, 05:01:19 
225,946702960,0.0,0.0,0.0,26.96,56.53,98230.30,247.0,32,225, Sun, 00/01/01, 05:02:40 
226,946703041,0.0,0.0,0.0,26.97,56.51,98224.86,245.0,32,226, Sun, 00/01/01, 05:04:01 
227,946703122,0.0,0.0,0.0,26.96,56.27,98224.86,243.0,32,227, Sun, 00/01/01, 05:05:22 
228,946703203,0.0,0.0,0.0,26.95,56.63,98224.05,240.0,32,228, Sun, 00/01/01, 05:06:43 
229,946703284,0.0,0.0,0.0,26.96,56.55,98219.42,239.0,32,229, Sun, 00/01/01, 05:08:04 
230,946703365,0.0,0.0,0.0,26.96,56.21,98224.05,236.0,32,230, Sun, 00/01/01, 05:09:25 
231,946703446,0.0,0.0,0.0,26.95,56.67,98219.42,234.0,32,231, Sun, 00/01/01, 05:10:46 
232,946703527,0.0,0.0,0.0,26.96,56.24,98219.42,232.0,33,232, Sun, 00/01/01, 05:12:07 
233,946703608,0.0,0.0,0.0,26.96,56.75,98215.57,230.0,33,233, Sun, 00/01/01, 05:13:28 
234,946703689,0.0,0.0,0.0,26.96,56.62,98219.42,229.0,33,234, Sun, 00/01/01, 05:14:49 
235,946703770,0.0,0.0,0.0,26.97,56.39,98219.42,227.0,33,235, Sun, 00/01/01, 05:16:10 
236,946703851,0.0,0.0,0.0,26.97,56.48,98224.86,225.0,24,236, Sun, 00/01/01, 05:17:31 
237,946703932,0.0,0.0,0.0,26.97,56.62,98222.14,224.0,33,237, Sun, 00/01/01, 05:18:52 
238,946704013,0.0,0.0,0.0,26.96,56.53,98222.14,221.0,33,238, Sun, 00/01/01, 05:20:13 
239,946704094,0.0,0.0,0.0,26.96,56.57,98224.86,220.0,33,239, Sun, 00/01/01, 05:21:34 
